"","Team","Year","R.G","Playoffs","SO.W","num_batters","AB","BB_own","HBP_own","SH","SF","LOB_own","IP","R_allowed","WHIP"
"690","SFG",2000,5.71,TRUE,1.73,0.222222222222222,34.0679012345679,4.37654320987654,0.314814814814815,0.450617283950617,0.407407407407407,7.48765432098765,8.9141975308642,4.61111111111111,0.00887037037037037
"691","STL",2000,5.48,TRUE,1.82,0.283950617283951,33.8148148148148,4.16666666666667,0.518518518518518,0.487654320987654,0.327160493827161,7.49382716049383,8.84691358024691,4.75925925925926,0.00864814814814815
"692","TBD",2000,4.55,FALSE,1.79,0.316770186335404,34.1925465838509,3.46583850931677,0.316770186335404,0.322981366459627,0.248447204968944,7.08074534161491,8.8888198757764,5.22981366459627,0.00904968944099379
"693","TEX",2000,5.23,FALSE,1.39,0.259259259259259,34.8641975308642,3.58024691358025,0.240740740740741,0.296296296296296,0.296296296296296,7.39506172839506,8.82098765432099,6.01234567901235,0.0101234567901235
"694","TOR",2000,5.31,FALSE,1.75,0.277777777777778,35.0432098765432,3.24691358024691,0.37037037037037,0.179012345679012,0.209876543209877,7.11111111111111,8.87098765432099,5.60493827160494,0.00933950617283951
"695","ANA",2001,4.27,FALSE,1.8,0.234567901234568,34.2654320987654,3.04938271604938,0.475308641975309,0.283950617283951,0.327160493827161,7.42592592592593,8.87160493827161,4.50617283950617,0.00848765432098765
"696","ARI",2001,5.05,TRUE,2.81,0.290123456790123,34.537037037037,3.62345679012346,0.351851851851852,0.438271604938272,0.222222222222222,7.30246913580247,9.00740740740741,4.17901234567901,0.00766666666666667
"697","ATL",2001,4.5,TRUE,2.27,0.290123456790123,33.9382716049383,3.04320987654321,0.277777777777778,0.395061728395062,0.320987654320988,6.75925925925926,8.93271604938272,3.96913580246914,0.00794444444444444
"698","BAL",2001,4.24,FALSE,1.78,0.283950617283951,33.7777777777778,3.17283950617284,0.475308641975309,0.234567901234568,0.302469135802469,6.82716049382716,8.84012345679012,5.11728395061728,0.00875925925925926
"699","BOS",2001,4.8,FALSE,2.31,0.298136645962733,34.8136645962733,3.22981366459627,0.434782608695652,0.173913043478261,0.254658385093168,7.2111801242236,8.99378881987578,4.62732919254658,0.00839130434782609
"700","CHC",2001,4.8,FALSE,2.44,0.265432098765432,33.3703703703704,3.56172839506173,0.407407407407407,0.722222222222222,0.327160493827161,7.1358024691358,8.87037037037037,4.32716049382716,0.00819135802469136
"701","CHW",2001,4.93,FALSE,1.84,0.259259259259259,33.7283950617284,3.20987654320988,0.320987654320988,0.388888888888889,0.314814814814815,6.50617283950617,8.8462962962963,4.90740740740741,0.00846296296296296
"702","CIN",2001,4.54,FALSE,1.83,0.308641975308642,34.462962962963,2.88888888888889,0.401234567901235,0.407407407407407,0.246913580246914,6.88271604938272,8.90246913580247,5.24691358024691,0.0089320987654321
"703","CLE",2001,5.54,TRUE,2.13,0.271604938271605,34.5679012345679,3.56172839506173,0.425925925925926,0.302469135802469,0.382716049382716,7.01234567901235,8.92716049382716,5.0679012345679,0.00889506172839506
"704","COL",2001,5.7,FALSE,1.77,0.327160493827161,35.1234567901235,3.15432098765432,0.376543209876543,0.5,0.308641975308642,7.14814814814815,8.82716049382716,5.59259259259259,0.00915432098765432
"705","DET",2001,4.47,FALSE,1.55,0.271604938271605,34.179012345679,2.87654320987654,0.314814814814815,0.253086419753086,0.302469135802469,6.74691358024691,8.82160493827161,5.40740740740741,0.00940123456790123
"706","FLA",2001,4.58,FALSE,1.81,0.259259259259259,34.2098765432099,2.90123456790123,0.41358024691358,0.37037037037037,0.277777777777778,6.89506172839506,8.87654320987654,4.59259259259259,0.00864814814814815
"707","HOU",2001,5.23,TRUE,2.53,0.277777777777778,34.1234567901235,3.58641975308642,0.549382716049383,0.438271604938272,0.345679012345679,7.10493827160494,8.97654320987654,4.74691358024691,0.00822839506172839
"708","KCR",2001,4.5,FALSE,1.58,0.271604938271605,34.8333333333333,2.50617283950617,0.271604938271605,0.222222222222222,0.290123456790123,6.7037037037037,8.88888888888889,5.2962962962963,0.00905555555555556
"709","LAD",2001,4.68,FALSE,2.31,0.253086419753086,33.9074074074074,3.2037037037037,0.345679012345679,0.351851851851852,0.271604938271605,6.6358024691358,8.95185185185185,4.59259259259259,0.00812962962962963
"710","MIL",2001,4.57,FALSE,1.58,0.283950617283951,33.8765432098765,3.01234567901235,0.444444444444444,0.401234567901235,0.216049382716049,6.58641975308642,8.86481481481481,4.97530864197531,0.00910493827160494
"711","MIN",2001,4.76,FALSE,2.17,0.259259259259259,34.320987654321,3.05555555555556,0.395061728395062,0.154320987654321,0.234567901234568,6.7962962962963,8.89567901234568,4.72839506172839,0.00830246913580247
"712","MON",2001,4.14,FALSE,2.1,0.290123456790123,33.2037037037037,2.95061728395062,0.37037037037037,0.395061728395062,0.277777777777778,6.32098765432099,8.83395061728395,5.01234567901235,0.00877160493827161
"713","NYM",2001,3.96,FALSE,2.72,0.271604938271605,33.6975308641975,3.3641975308642,0.401234567901235,0.320987654320988,0.216049382716049,7.29012345679012,8.92098765432099,4.40123456790123,0.00792592592592593
"714","NYY",2001,4.99,TRUE,2.72,0.291925465838509,34.639751552795,3.22360248447205,0.397515527950311,0.186335403726708,0.267080745341615,6.97515527950311,9.01304347826087,4.42857142857143,0.0081055900621118
"715","OAK",2001,5.46,TRUE,2.54,0.259259259259259,34.4012345679012,3.95061728395062,0.54320987654321,0.154320987654321,0.364197530864198,7.22839506172839,9.03148148148148,3.98148148148148,0.00769135802469136
"716","PHI",2001,4.6,FALSE,2.06,0.283950617283951,33.9320987654321,3.40123456790123,0.265432098765432,0.41358024691358,0.376543209876543,7.14197530864198,8.92037037037037,4.43827160493827,0.00830246913580247
"717","PIT",2001,4.06,FALSE,1.65,0.302469135802469,33.320987654321,2.88271604938272,0.41358024691358,0.37037037037037,0.216049382716049,6.53086419753086,8.74135802469136,5.2962962962963,0.00890123456790123
"718","SDP",2001,4.87,FALSE,2.29,0.296296296296296,33.8395061728395,4.18518518518519,0.253086419753086,0.179012345679012,0.296296296296296,7.16049382716049,8.89012345679012,5.01234567901235,0.00854938271604938
"719","SEA",2001,5.72,TRUE,2.26,0.216049382716049,35.0617283950617,3.79012345679012,0.382716049382716,0.296296296296296,0.432098765432099,7.75925925925926,9.04320987654321,3.87037037037037,0.00740740740740741
"720","SFG",2001,4.93,FALSE,1.87,0.253086419753086,34.641975308642,3.85802469135802,0.308641975308642,0.41358024691358,0.333333333333333,7.66666666666667,9.03148148148148,4.61728395061728,0.00850617283950617
