"","game_num","date","tm_short","location","opp","runs","runs_allowed"
"1169",36,2020-05-09,"CLE","Home","CHW",5,0
"1170",37,2020-05-10,"CLE","Away","OAK",3,4
"1171",38,2020-05-11,"CLE","Away","OAK",2,3
"1172",39,2020-05-12,"CLE","Away","OAK",5,3
"1173",40,2020-05-13,"CLE","Away","CHW",2,5
"1174",41,2020-05-14,"CLE","Away","CHW",9,0
"1175",42,2020-05-16,"CLE","Home","BAL",14,7
"1176",43,2020-05-17,"CLE","Home","BAL",1,5
"1177",44,2020-05-18,"CLE","Home","BAL",4,1
"1178",45,2020-05-19,"CLE","Home","BAL",10,0
"1179",46,2020-05-20,"CLE","Home","OAK",4,6
"1180",47,2020-05-21,"CLE","Home","OAK",3,5
"1181",48,2020-05-22,"CLE","Home","OAK",2,7
"1182",49,2020-05-23,"CLE","Home","TBR",2,7
"1183",50,2020-05-24,"CLE","Home","TBR",3,1
"1184",51,2020-05-25,"CLE","Home","TBR",2,6
"1185",52,2020-05-26,"CLE","Home","TBR",3,6
"1186",53,2020-05-27,"CLE","Away","BOS",5,12
"1187",54,2020-05-28,"CLE","Away","BOS",7,5
"1188",55,2020-05-29,"CLE","Away","BOS",14,9
"1189",56,2020-05-30,"CLE","Away","CHW",4,10
"1190",57,2020-05-31,"CLE","Away","CHW",1,6
"1191",58,2020-06-01,"CLE","Away","CHW",5,2
"1192",59,2020-06-02,"CLE","Away","CHW",0,2
"1193",60,2020-06-04,"CLE","Home","MIN",5,2
"1194",61,2020-06-05,"CLE","Home","MIN",9,7
"1195",62,2020-06-06,"CLE","Home","MIN",4,5
"1196",63,2020-06-07,"CLE","Home","NYY",5,2
"1197",64,2020-06-08,"CLE","Home","NYY",8,4
"1198",65,2020-06-09,"CLE","Home","NYY",6,7
"1199",66,2020-06-11,"CLE","Home","CIN",2,1
"1200",67,2020-06-12,"CLE","Home","CIN",2,7
"1201",68,2020-06-14,"CLE","Away","DET",13,4
"1202",69,2020-06-15,"CLE","Away","DET",4,2
"1203",70,2020-06-16,"CLE","Away","DET",8,0
"1204",71,2020-06-17,"CLE","Away","TEX",2,7
"1205",72,2020-06-18,"CLE","Away","TEX",10,3
"1206",73,2020-06-19,"CLE","Away","TEX",10,4
"1207",74,2020-06-20,"CLE","Away","TEX",2,4
"1208",75,2020-06-21,"CLE","Home","DET",7,6
"1209",76,2020-06-22,"CLE","Home","DET",2,0
"1210",77,2020-06-23,"CLE","Home","DET",8,3
"1211",78,2020-06-24,"CLE","Home","KCR",3,2
"1212",79,2020-06-25,"CLE","Home","KCR",6,8
"1213",80,2020-06-26,"CLE","Home","KCR",5,3
"1214",81,2020-06-28,"CLE","Away","BAL",0,13
"1215",82,2020-06-29,"CLE","Away","BAL",0,13
"1216",83,2020-06-30,"CLE","Away","BAL",2,0
"1217",84,2020-07-02,"CLE","Away","KCR",9,5
"1218",85,2020-07-03,"CLE","Away","KCR",4,0
"1219",86,2020-07-04,"CLE","Away","KCR",8,4
"1220",87,2020-07-06,"CLE","Away","CIN",7,2
"1221",88,2020-07-07,"CLE","Away","CIN",11,1
"1222",89,2020-07-12,"CLE","Home","MIN",3,5
"1223",90,2020-07-13,"CLE","Home","MIN",2,6
"1224",91,2020-07-14,"CLE","Home","MIN",4,3
"1225",92,2020-07-15,"CLE","Home","DET",8,6
"1226",93,2020-07-16,"CLE","Home","DET",8,0
"1227",94,2020-07-17,"CLE","Home","DET",7,2
"1228",95,2020-07-18,"CLE","Home","DET",6,3
"1229",96,2020-07-19,"CLE","Home","KCR",10,5
"1230",97,2020-07-20,"CLE","Home","KCR",0,1
"1231",98,2020-07-21,"CLE","Home","KCR",5,4
"1232",99,2020-07-22,"CLE","Away","TOR",7,3
"1233",100,2020-07-23,"CLE","Away","TOR",1,2
"1234",101,2020-07-24,"CLE","Away","TOR",4,0
"1235",102,2020-07-25,"CLE","Away","KCR",5,4
"1236",103,2020-07-26,"CLE","Away","KCR",8,3
"1237",104,2020-07-27,"CLE","Away","KCR",9,1
"1238",105,2020-07-28,"CLE","Away","KCR",6,9
"1239",106,2020-07-30,"CLE","Home","HOU",0,2
"1240",107,2020-07-31,"CLE","Home","HOU",10,4
"1241",108,2020-08-01,"CLE","Home","HOU",1,7
"1242",109,2020-08-02,"CLE","Home","LAA",7,3
"1243",110,2020-08-03,"CLE","Home","LAA",7,2
"1244",111,2020-08-04,"CLE","Home","LAA",6,2
"1245",112,2020-08-05,"CLE","Home","TEX",0,1
"1246",113,2020-08-07,"CLE","Home","TEX",2,0
"1247",114,2020-08-07,"CLE","Home","TEX",5,1
"1248",115,2020-08-08,"CLE","Away","MIN",7,5
"1249",116,2020-08-09,"CLE","Away","MIN",6,2
"1250",117,2020-08-10,"CLE","Away","MIN",1,4
"1251",118,2020-08-11,"CLE","Away","MIN",7,3
"1252",119,2020-08-12,"CLE","Home","BOS",6,5
"1253",120,2020-08-13,"CLE","Home","BOS",6,7
"1254",121,2020-08-14,"CLE","Home","BOS",1,5
"1255",122,2020-08-15,"CLE","Away","NYY",19,5
"1256",123,2020-08-16,"CLE","Away","NYY",2,3
"1257",124,2020-08-17,"CLE","Away","NYY",5,6
"1258",125,2020-08-18,"CLE","Away","NYY",8,4
"1259",126,2020-08-20,"CLE","Away","NYM",2,9
"1260",127,2020-08-21,"CLE","Away","NYM",3,4
"1261",128,2020-08-22,"CLE","Away","NYM",0,2
"1262",129,2020-08-23,"CLE","Home","KCR",4,1
"1263",130,2020-08-24,"CLE","Home","KCR",4,2
"1264",131,2020-08-25,"CLE","Home","KCR",8,9
"1265",132,2020-08-27,"CLE","Away","DET",10,1
"1266",133,2020-08-28,"CLE","Away","DET",4,2
"1267",134,2020-08-29,"CLE","Away","DET",2,0
"1268",135,2020-08-30,"CLE","Away","TBR",0,4
"1269",136,2020-08-31,"CLE","Away","TBR",6,9
"1270",137,2020-09-01,"CLE","Away","TBR",2,8
"1271",138,2020-09-02,"CLE","Home","CHW",11,3
"1272",139,2020-09-03,"CLE","Home","CHW",5,6
"1273",140,2020-09-04,"CLE","Home","CHW",8,6
"1274",141,2020-09-05,"CLE","Home","CHW",1,7
"1275",142,2020-09-06,"CLE","Away","MIN",6,2
"1276",143,2020-09-07,"CLE","Away","MIN",3,5
"1277",144,2020-09-08,"CLE","Away","MIN",5,2
"1278",145,2020-09-09,"CLE","Away","LAA",6,2
"1279",146,2020-09-10,"CLE","Away","LAA",8,0
"1280",147,2020-09-11,"CLE","Away","LAA",4,3
"1281",148,2020-09-14,"CLE","Home","MIN",0,2
"1282",149,2020-09-14,"CLE","Home","MIN",5,9
"1283",150,2020-09-15,"CLE","Home","MIN",7,5
"1284",151,2020-09-17,"CLE","Home","DET",7,2
"1285",152,2020-09-18,"CLE","Home","DET",2,1
"1286",153,2020-09-19,"CLE","Home","DET",7,0
"1287",154,2020-09-20,"CLE","Home","PHI",5,2
"1288",155,2020-09-21,"CLE","Home","PHI",4,9
"1289",156,2020-09-22,"CLE","Home","PHI",10,1
"1290",157,2020-09-24,"CLE","Away","CHW",11,0
"1291",158,2020-09-25,"CLE","Away","CHW",3,8
"1292",159,2020-09-26,"CLE","Away","CHW",0,8
"1293",160,2020-09-27,"CLE","Away","WSN",2,8
"1294",161,2020-09-28,"CLE","Away","WSN",7,10
"1295",162,2020-09-29,"CLE","Away","WSN",2,8
"1296",1,2020-03-28,"COL","Away","MIA",6,3
"1297",2,2020-03-29,"COL","Away","MIA",6,1
"1298",3,2020-03-30,"COL","Away","MIA",3,7
"1299",4,2020-03-31,"COL","Away","MIA",0,3
"1300",5,2020-04-01,"COL","Away","TBR",1,7
"1301",6,2020-04-02,"COL","Away","TBR",0,4
"1302",7,2020-04-03,"COL","Away","TBR",1,0
"1303",8,2020-04-05,"COL","Home","LAD",6,10
"1304",9,2020-04-06,"COL","Home","LAD",2,7
"1305",10,2020-04-07,"COL","Home","LAD",6,12
"1306",11,2020-04-08,"COL","Home","ATL",6,8
"1307",12,2020-04-09,"COL","Home","ATL",1,7
"1308",13,2020-04-11,"COL","Away","SFG",0,1
"1309",14,2020-04-12,"COL","Away","SFG",2,3
"1310",15,2020-04-13,"COL","Away","SFG",2,5
"1311",16,2020-04-14,"COL","Away","SFG",4,0
"1312",17,2020-04-15,"COL","Away","SDP",5,2
"1313",18,2020-04-16,"COL","Away","SDP",8,2
"1314",19,2020-04-18,"COL","Home","PHI",6,2
"1315",20,2020-04-19,"COL","Home","PHI",4,3
"1316",21,2020-04-20,"COL","Home","PHI",5,8
"1317",22,2020-04-21,"COL","Home","PHI",4,1
"1318",23,2020-04-22,"COL","Home","WSN",7,5
"1319",24,2020-04-23,"COL","Home","WSN",3,6
"1320",25,2020-04-24,"COL","Home","WSN",9,5
"1321",26,2020-04-26,"COL","Away","ATL",8,4
"1322",27,2020-04-27,"COL","Away","ATL",9,5
"1323",28,2020-04-28,"COL","Away","ATL",7,8
"1324",29,2020-04-29,"COL","Away","MIL",1,5
"1325",30,2020-04-30,"COL","Away","MIL",3,4
"1326",31,2020-05-01,"COL","Away","MIL",11,4
"1327",32,2020-05-02,"COL","Away","MIL",11,6
"1328",33,2020-05-03,"COL","Home","ARI",9,10
"1329",34,2020-05-04,"COL","Home","ARI",2,9
"1330",35,2020-05-05,"COL","Home","ARI",8,7
"1331",36,2020-05-07,"COL","Home","SFG",4,14
"1332",37,2020-05-09,"COL","Home","SFG",12,11
"1333",38,2020-05-10,"COL","Home","SDP",12,2
"1334",39,2020-05-11,"COL","Home","SDP",3,4
"1335",40,2020-05-12,"COL","Home","SDP",10,7
"1336",41,2020-05-14,"COL","Away","BOS",5,4
"1337",42,2020-05-15,"COL","Away","BOS",5,6
"1338",43,2020-05-17,"COL","Away","PHI",4,5
"1339",44,2020-05-18,"COL","Away","PHI",1,2
"1340",45,2020-05-19,"COL","Away","PHI",5,7
"1341",46,2020-05-21,"COL","Away","PIT",5,0
"1342",47,2020-05-22,"COL","Away","PIT",9,3
"1343",48,2020-05-23,"COL","Away","PIT",6,14
"1344",49,2020-05-24,"COL","Home","BAL",8,6
"1345",50,2020-05-25,"COL","Home","BAL",6,9
"1346",51,2020-05-26,"COL","Home","BAL",8,7
"1347",52,2020-05-27,"COL","Home","ARI",4,3
"1348",53,2020-05-28,"COL","Home","ARI",6,2
"1349",54,2020-05-29,"COL","Home","ARI",5,4
"1350",55,2020-05-30,"COL","Home","ARI",11,10
"1351",56,2020-05-31,"COL","Home","TOR",13,6
"1352",57,2020-06-01,"COL","Home","TOR",4,2
"1353",58,2020-06-02,"COL","Home","TOR",5,1
"1354",59,2020-06-04,"COL","Away","CHC",3,6
"1355",60,2020-06-05,"COL","Away","CHC",8,9
"1356",61,2020-06-06,"COL","Away","CHC",3,1
"1357",62,2020-06-07,"COL","Away","NYM",5,1
"1358",63,2020-06-08,"COL","Away","NYM",3,5
"1359",64,2020-06-09,"COL","Away","NYM",1,6
"1360",65,2020-06-10,"COL","Home","CHC",6,5
"1361",66,2020-06-11,"COL","Home","CHC",10,3
"1362",67,2020-06-12,"COL","Home","CHC",1,10
"1363",68,2020-06-13,"COL","Home","SDP",9,6
"1364",69,2020-06-14,"COL","Home","SDP",12,16
"1365",70,2020-06-15,"COL","Home","SDP",14,8
"1366",71,2020-06-16,"COL","Home","SDP",13,14
"1367",72,2020-06-18,"COL","Away","ARI",8,1
"1368",73,2020-06-19,"COL","Away","ARI",6,4
"1369",74,2020-06-20,"COL","Away","ARI",6,4
"1370",75,2020-06-21,"COL","Away","LAD",2,4
"1371",76,2020-06-22,"COL","Away","LAD",4,5
"1372",77,2020-06-23,"COL","Away","LAD",3,6
"1373",78,2020-06-24,"COL","Away","SFG",2,0
"1374",79,2020-06-25,"COL","Away","SFG",2,4
"1375",80,2020-06-26,"COL","Away","SFG",6,3
"1376",81,2020-06-27,"COL","Home","LAD",8,12
"1377",82,2020-06-28,"COL","Home","LAD",13,9
"1378",83,2020-06-29,"COL","Home","LAD",5,3
"1379",84,2020-06-30,"COL","Home","LAD",5,10
"1380",85,2020-07-02,"COL","Home","HOU",8,9
"1381",86,2020-07-03,"COL","Home","HOU",2,4
"1382",87,2020-07-05,"COL","Away","ARI",0,8
"1383",88,2020-07-06,"COL","Away","ARI",2,4
"1384",89,2020-07-07,"COL","Away","ARI",3,5
"1385",90,2020-07-12,"COL","Home","CIN",3,2
"1386",91,2020-07-13,"COL","Home","CIN",9,17
"1387",92,2020-07-14,"COL","Home","CIN",10,9
"1388",93,2020-07-15,"COL","Home","SFG",2,19
"1389",94,2020-07-15,"COL","Home","SFG",1,2
"1390",95,2020-07-16,"COL","Home","SFG",4,8
"1391",96,2020-07-17,"COL","Home","SFG",8,11
"1392",97,2020-07-19,"COL","Away","NYY",2,8
"1393",98,2020-07-20,"COL","Away","NYY",5,11
"1394",99,2020-07-21,"COL","Away","NYY",8,4
"1395",100,2020-07-23,"COL","Away","WSN",1,11
"1396",101,2020-07-24,"COL","Away","WSN",2,3
"1397",102,2020-07-24,"COL","Away","WSN",0,2
"1398",103,2020-07-25,"COL","Away","WSN",8,7
"1399",104,2020-07-26,"COL","Away","CIN",12,2
"1400",105,2020-07-27,"COL","Away","CIN",1,3
"1401",106,2020-07-28,"COL","Away","CIN",2,3
"1402",107,2020-07-29,"COL","Home","LAD",9,1
"1403",108,2020-07-30,"COL","Home","LAD",4,9
"1404",109,2020-07-31,"COL","Home","LAD",1,5
"1405",110,2020-08-02,"COL","Home","SFG",5,4
"1406",111,2020-08-03,"COL","Home","SFG",5,6
"1407",112,2020-08-04,"COL","Home","SFG",6,2
"1408",113,2020-08-06,"COL","Away","HOU",6,11
"1409",114,2020-08-07,"COL","Away","HOU",3,14
"1410",115,2020-08-08,"COL","Away","SDP",3,9
"1411",116,2020-08-09,"COL","Away","SDP",1,7
"1412",117,2020-08-10,"COL","Away","SDP",5,8
"1413",118,2020-08-11,"COL","Away","SDP",8,3
"1414",119,2020-08-12,"COL","Home","ARI",6,8
"1415",120,2020-08-13,"COL","Home","ARI",3,9
"1416",121,2020-08-14,"COL","Home","ARI",7,6
"1417",122,2020-08-16,"COL","Home","MIA",3,0
"1418",123,2020-08-17,"COL","Home","MIA",11,4
"1419",124,2020-08-18,"COL","Home","MIA",7,6
"1420",125,2020-08-19,"COL","Away","ARI",3,5
"1421",126,2020-08-20,"COL","Away","ARI",7,8
"1422",127,2020-08-21,"COL","Away","ARI",7,2
"1423",128,2020-08-22,"COL","Away","STL",5,6
"1424",129,2020-08-23,"COL","Away","STL",3,8
"1425",130,2020-08-24,"COL","Away","STL",0,6
"1426",131,2020-08-25,"COL","Away","STL",4,11
"1427",132,2020-08-26,"COL","Home","ATL",3,1
"1428",133,2020-08-27,"COL","Home","BOS",6,10
"1429",134,2020-08-28,"COL","Home","BOS",4,7
"1430",135,2020-08-29,"COL","Home","PIT",8,11
"1431",136,2020-08-30,"COL","Home","PIT",4,9
"1432",137,2020-08-31,"COL","Home","PIT",4,11
"1433",138,2020-09-01,"COL","Home","PIT",2,6
"1434",139,2020-09-02,"COL","Away","LAD",9,16
"1435",140,2020-09-03,"COL","Away","LAD",3,5
"1436",141,2020-09-04,"COL","Away","LAD",3,7
"1437",142,2020-09-06,"COL","Away","SDP",3,2
"1438",143,2020-09-07,"COL","Away","SDP",0,3
"1439",144,2020-09-08,"COL","Away","SDP",1,2
"1440",145,2020-09-10,"COL","Home","STL",2,1
"1441",146,2020-09-11,"COL","Home","STL",2,1
"1442",147,2020-09-12,"COL","Home","STL",3,10
"1443",148,2020-09-13,"COL","Home","SDP",10,8
"1444",149,2020-09-14,"COL","Home","SDP",11,10
"1445",150,2020-09-15,"COL","Home","SDP",10,5
"1446",151,2020-09-16,"COL","Home","NYM",9,4
"1447",152,2020-09-17,"COL","Home","NYM",1,6
"1448",153,2020-09-18,"COL","Home","NYM",4,7
"1449",154,2020-09-20,"COL","Away","LAD",5,12
"1450",155,2020-09-21,"COL","Away","LAD",4,2
"1451",156,2020-09-22,"COL","Away","LAD",4,7
"1452",157,2020-09-24,"COL","Away","SFG",8,5
"1453",158,2020-09-25,"COL","Away","SFG",1,2
"1454",159,2020-09-26,"COL","Away","SFG",3,8
"1455",160,2020-09-27,"COL","Home","MIL",11,7
"1456",161,2020-09-28,"COL","Home","MIL",3,2
"1457",162,2020-09-29,"COL","Home","MIL",4,3
"1458",1,2020-03-28,"DET","Away","TOR",2,0
"1459",2,2020-03-29,"DET","Away","TOR",0,6
"1460",3,2020-03-30,"DET","Away","TOR",0,3
"1461",4,2020-03-31,"DET","Away","TOR",4,3
"1462",5,2020-04-01,"DET","Away","NYY",1,3
"1463",6,2020-04-02,"DET","Away","NYY",3,1
"1464",7,2020-04-03,"DET","Away","NYY",2,1
"1465",8,2020-04-04,"DET","Home","KCR",5,4
"1466",9,2020-04-06,"DET","Home","KCR",7,4
"1467",10,2020-04-07,"DET","Home","KCR",3,1
"1468",11,2020-04-09,"DET","Home","CLE",2,8
"1469",12,2020-04-10,"DET","Home","CLE",4,1
"1470",13,2020-04-11,"DET","Home","CLE",0,4
"1471",14,2020-04-13,"DET","Away","MIN",3,4
"1472",15,2020-04-14,"DET","Away","MIN",4,6
"1473",16,2020-04-16,"DET","Home","PIT",3,5
"1474",17,2020-04-17,"DET","Home","PIT",2,3
"1475",18,2020-04-18,"DET","Home","CHW",9,7
"1476",19,2020-04-19,"DET","Home","CHW",3,7
"1477",20,2020-04-21,"DET","Home","CHW",4,3
"1478",21,2020-04-23,"DET","Away","BOS",7,4
"1479",22,2020-04-23,"DET","Away","BOS",4,2
"1480",23,2020-04-24,"DET","Away","BOS",4,11
"1481",24,2020-04-25,"DET","Away","BOS",3,7
"1482",25,2020-04-26,"DET","Away","CHW",11,12
"1483",26,2020-04-28,"DET","Away","CHW",1,4
"1484",27,2020-04-30,"DET","Away","PHI",3,1
"1485",28,2020-05-01,"DET","Away","PHI",3,7
"1486",29,2020-05-03,"DET","Home","KCR",4,3
"1487",30,2020-05-04,"DET","Home","KCR",3,15
"1488",31,2020-05-05,"DET","Home","KCR",5,2
"1489",32,2020-05-07,"DET","Home","LAA",2,5
"1490",33,2020-05-08,"DET","Home","LAA",10,3
"1491",34,2020-05-09,"DET","Home","LAA",0,13
"1492",35,2020-05-10,"DET","Away","MIN",0,6
"1493",36,2020-05-11,"DET","Away","MIN",5,3
"1494",37,2020-05-11,"DET","Away","MIN",3,8
"1495",38,2020-05-12,"DET","Away","MIN",5,3
"1496",39,2020-05-13,"DET","Home","HOU",1,8
"1497",40,2020-05-14,"DET","Home","HOU",4,11
"1498",41,2020-05-15,"DET","Home","HOU",1,5
"1499",42,2020-05-16,"DET","Home","OAK",3,17
"1500",43,2020-05-17,"DET","Home","OAK",2,7
"1501",44,2020-05-18,"DET","Home","OAK",1,4
"1502",45,2020-05-19,"DET","Home","OAK",3,7
"1503",46,2020-05-21,"DET","Home","MIA",4,5
"1504",47,2020-05-22,"DET","Home","MIA",3,6
"1505",48,2020-05-23,"DET","Home","MIA",2,5
"1506",49,2020-05-24,"DET","Away","NYM",9,8
"1507",50,2020-05-25,"DET","Away","NYM",4,5
"1508",51,2020-05-26,"DET","Away","NYM",3,4
"1509",52,2020-05-27,"DET","Away","BAL",3,5
"1510",53,2020-05-28,"DET","Away","BAL",3,0
"1511",54,2020-05-29,"DET","Away","BAL",4,2
"1512",55,2020-05-31,"DET","Away","ATL",8,2
"1513",56,2020-06-01,"DET","Away","ATL",5,10
"1514",57,2020-06-02,"DET","Away","ATL",4,7
"1515",58,2020-06-04,"DET","Home","TBR",9,6
"1516",59,2020-06-05,"DET","Home","TBR",0,4
"1517",60,2020-06-06,"DET","Home","TBR",1,6
"1518",61,2020-06-07,"DET","Home","MIN",3,6
"1519",62,2020-06-08,"DET","Home","MIN",9,3
"1520",63,2020-06-09,"DET","Home","MIN",2,12
"1521",64,2020-06-11,"DET","Away","KCR",2,3
"1522",65,2020-06-12,"DET","Away","KCR",3,2
"1523",66,2020-06-13,"DET","Away","KCR",3,7
"1524",67,2020-06-14,"DET","Home","CLE",4,13
"1525",68,2020-06-15,"DET","Home","CLE",2,4
"1526",69,2020-06-16,"DET","Home","CLE",0,8
"1527",70,2020-06-18,"DET","Away","PIT",5,4
"1528",71,2020-06-19,"DET","Away","PIT",7,8
"1529",72,2020-06-21,"DET","Away","CLE",6,7
"1530",73,2020-06-22,"DET","Away","CLE",0,2
"1531",74,2020-06-23,"DET","Away","CLE",3,8
"1532",75,2020-06-25,"DET","Home","TEX",3,5
"1533",76,2020-06-26,"DET","Home","TEX",1,4
"1534",77,2020-06-27,"DET","Home","TEX",1,3
"1535",78,2020-06-28,"DET","Home","WSN",1,3
"1536",79,2020-06-29,"DET","Home","WSN",7,5
"1537",80,2020-06-30,"DET","Home","WSN",1,2
"1538",81,2020-07-03,"DET","Away","CHW",5,7
"1539",82,2020-07-03,"DET","Away","CHW",6,9
"1540",83,2020-07-04,"DET","Away","CHW",11,5
"1541",84,2020-07-05,"DET","Home","BOS",6,9
"1542",85,2020-07-06,"DET","Home","BOS",6,10
"1543",86,2020-07-07,"DET","Home","BOS",3,6
"1544",87,2020-07-12,"DET","Away","KCR",5,8
"1545",88,2020-07-13,"DET","Away","KCR",1,4
"1546",89,2020-07-14,"DET","Away","KCR",12,8
"1547",90,2020-07-15,"DET","Away","CLE",6,8
"1548",91,2020-07-16,"DET","Away","CLE",0,8
"1549",92,2020-07-17,"DET","Away","CLE",2,7
"1550",93,2020-07-18,"DET","Away","CLE",3,6
"1551",94,2020-07-19,"DET","Home","TOR",1,12
"1552",95,2020-07-20,"DET","Home","TOR",5,7
"1553",96,2020-07-21,"DET","Home","TOR",4,3
"1554",97,2020-07-23,"DET","Home","PHI",2,3
"1555",98,2020-07-24,"DET","Home","PHI",0,4
"1556",99,2020-07-25,"DET","Away","SEA",2,10
"1557",100,2020-07-26,"DET","Away","SEA",2,3
"1558",101,2020-07-27,"DET","Away","SEA",1,8
"1559",102,2020-07-28,"DET","Away","SEA",2,3
"1560",103,2020-07-29,"DET","Away","LAA",7,2
"1561",104,2020-07-30,"DET","Away","LAA",1,6
"1562",105,2020-07-31,"DET","Away","LAA",9,1
"1563",106,2020-08-02,"DET","Away","TEX",4,5
"1564",107,2020-08-03,"DET","Away","TEX",4,5
"1565",108,2020-08-04,"DET","Away","TEX",4,9
"1566",109,2020-08-05,"DET","Home","CHW",4,7
"1567",110,2020-08-06,"DET","Home","CHW",3,5
"1568",111,2020-08-06,"DET","Home","CHW",10,6
"1569",112,2020-08-07,"DET","Home","CHW",1,8
"1570",113,2020-08-08,"DET","Home","KCR",10,8
"1571",114,2020-08-09,"DET","Home","KCR",5,2
"1572",115,2020-08-10,"DET","Home","KCR",0,7
"1573",116,2020-08-11,"DET","Home","KCR",2,10
"1574",117,2020-08-13,"DET","Home","SEA",6,11
"1575",118,2020-08-14,"DET","Home","SEA",3,2
"1576",119,2020-08-15,"DET","Home","SEA",2,7
"1577",120,2020-08-16,"DET","Away","TBR",2,0
"1578",121,2020-08-17,"DET","Away","TBR",0,1
"1579",122,2020-08-18,"DET","Away","TBR",4,5
"1580",123,2020-08-19,"DET","Away","HOU",4,5
"1581",124,2020-08-20,"DET","Away","HOU",3,6
"1582",125,2020-08-21,"DET","Away","HOU",2,1
"1583",126,2020-08-22,"DET","Away","HOU",3,6
"1584",127,2020-08-23,"DET","Away","MIN",9,6
"1585",128,2020-08-24,"DET","Away","MIN",5,8
"1586",129,2020-08-25,"DET","Away","MIN",4,7
"1587",130,2020-08-27,"DET","Home","CLE",1,10
"1588",131,2020-08-28,"DET","Home","CLE",2,4
"1589",132,2020-08-29,"DET","Home","CLE",0,2
"1590",133,2020-08-30,"DET","Home","MIN",5,13
"1591",134,2020-08-31,"DET","Home","MIN",10,7
"1592",135,2020-09-01,"DET","Home","MIN",3,8
"1593",136,2020-09-02,"DET","Home","MIN",3,4
"1594",137,2020-09-03,"DET","Away","KCR",5,6
"1595",138,2020-09-04,"DET","Away","KCR",4,5
"1596",139,2020-09-05,"DET","Away","KCR",6,4
"1597",140,2020-09-06,"DET","Away","OAK",5,4
"1598",141,2020-09-07,"DET","Away","OAK",2,10
"1599",142,2020-09-08,"DET","Away","OAK",1,3
"1600",143,2020-09-10,"DET","Home","NYY",12,11
"1601",144,2020-09-12,"DET","Home","NYY",4,10
"1602",145,2020-09-12,"DET","Home","NYY",4,6
"1603",146,2020-09-13,"DET","Home","BAL",2,6
"1604",147,2020-09-14,"DET","Home","BAL",8,4
"1605",148,2020-09-15,"DET","Home","BAL",2,8
"1606",149,2020-09-16,"DET","Home","BAL",5,2
"1607",150,2020-09-17,"DET","Away","CLE",2,7
"1608",151,2020-09-18,"DET","Away","CLE",1,2
"1609",152,2020-09-19,"DET","Away","CLE",0,7
"1610",153,2020-09-20,"DET","Home","CHW",1,10
"1611",154,2020-09-21,"DET","Home","CHW",3,5
"1612",155,2020-09-22,"DET","Home","CHW",6,3
"1613",156,2020-09-24,"DET","Home","MIN",2,4
"1614",157,2020-09-25,"DET","Home","MIN",1,5
"1615",158,2020-09-26,"DET","Home","MIN",4,10
"1616",159,2020-09-28,"DET","Away","CHW",1,7
"1617",160,2020-09-28,"DET","Away","CHW",4,3
"1618",161,2020-09-29,"DET","Away","CHW",3,5
"1619",1,2020-03-28,"HOU","Away","TBR",5,1
"1620",2,2020-03-29,"HOU","Away","TBR",2,4
"1621",3,2020-03-30,"HOU","Away","TBR",1,3
"1622",4,2020-03-31,"HOU","Away","TBR",1,3
"1623",5,2020-04-01,"HOU","Away","TEX",2,1
"1624",6,2020-04-02,"HOU","Away","TEX",4,6
"1625",7,2020-04-03,"HOU","Away","TEX",0,4
"1626",8,2020-04-05,"HOU","Home","OAK",3,2
"1627",9,2020-04-06,"HOU","Home","OAK",6,0
"1628",10,2020-04-07,"HOU","Home","OAK",9,8
"1629",11,2020-04-08,"HOU","Home","NYY",4,3
"1630",12,2020-04-09,"HOU","Home","NYY",6,3
"1631",13,2020-04-10,"HOU","Home","NYY",8,6
"1632",14,2020-04-12,"HOU","Away","SEA",10,6
"1633",15,2020-04-13,"HOU","Away","SEA",3,1
"1634",16,2020-04-14,"HOU","Away","SEA",3,2
"1635",17,2020-04-16,"HOU","Away","OAK",9,1
"1636",18,2020-04-17,"HOU","Away","OAK",1,2
"1637",19,2020-04-19,"HOU","Away","TEX",7,2
"1638",20,2020-04-20,"HOU","Away","TEX",4,9
"1639",21,2020-04-21,"HOU","Away","TEX",10,11
"1640",22,2020-04-22,"HOU","Home","MIN",5,9
"1641",23,2020-04-23,"HOU","Home","MIN",10,4
"1642",24,2020-04-24,"HOU","Home","MIN",7,1
"1643",25,2020-04-25,"HOU","Home","CLE",1,2
"1644",26,2020-04-26,"HOU","Home","CLE",3,6
"1645",27,2020-04-27,"HOU","Home","CLE",4,3
"1646",28,2020-04-28,"HOU","Home","CLE",4,1
"1647",29,2020-04-29,"HOU","Away","MIN",0,1
"1648",30,2020-04-30,"HOU","Away","MIN",11,0
"1649",31,2020-05-01,"HOU","Away","MIN",2,6
"1650",32,2020-05-02,"HOU","Away","MIN",2,8
"1651",33,2020-05-04,"HOU","Away","LAA",14,2
"1652",34,2020-05-05,"HOU","Away","LAA",10,4
"1653",35,2020-05-06,"HOU","Home","KCR",6,4
"1654",36,2020-05-07,"HOU","Home","KCR",2,12
"1655",37,2020-05-08,"HOU","Home","KCR",9,0
"1656",38,2020-05-09,"HOU","Home","TEX",4,2
"1657",39,2020-05-10,"HOU","Home","TEX",3,0
"1658",40,2020-05-11,"HOU","Home","TEX",11,4
"1659",41,2020-05-12,"HOU","Home","TEX",15,5
"1660",42,2020-05-13,"HOU","Away","DET",8,1
"1661",43,2020-05-14,"HOU","Away","DET",11,4
