"","year","method","data.size","years_prior","total.pred","true.pos","true.neg","success.rate"
"1",1976,"knn","full",1,24,0,20,0.833333333333333
"2",1976,"knn","red",1,24,0,20,0.833333333333333
"3",1976,"NB","full",1,24,2,20,0.916666666666667
"4",1976,"NB","red",1,24,3,19,0.916666666666667
"5",1976,"NN","full",1,24,6,36,0.875
"6",1976,"NN","red",1,24,4,36,0.833333333333333
"7",1977,"knn","full",1,26,0,22,0.846153846153846
"8",1977,"knn","full",2,26,2,18,0.769230769230769
"9",1977,"knn","red",1,26,0,22,0.846153846153846
"10",1977,"knn","red",2,26,2,19,0.807692307692308
"11",1977,"logistic","red",1,26,4,13,0.653846153846154
"12",1977,"logistic","red",2,26,1,20,0.807692307692308
"13",1977,"NB","full",1,26,4,14,0.692307692307692
"14",1977,"NB","full",2,26,4,15,0.730769230769231
"15",1977,"NB","red",1,26,4,13,0.653846153846154
"16",1977,"NB","red",2,26,4,15,0.730769230769231
"17",1977,"NN","full",1,26,7,33,0.769230769230769
"18",1977,"NN","full",2,26,7,35,0.807692307692308
"19",1977,"NN","red",1,26,2,21,0.884615384615385
"20",1977,"NN","red",2,26,4,37,0.788461538461539
"21",1978,"knn","full",1,26,0,22,0.846153846153846
"22",1978,"knn","full",2,26,1,21,0.846153846153846
"23",1978,"knn","full",3,26,1,20,0.807692307692308
"24",1978,"knn","red",1,26,0,22,0.846153846153846
"25",1978,"knn","red",2,26,1,21,0.846153846153846
"26",1978,"knn","red",3,26,0,20,0.769230769230769
"27",1978,"logistic","red",1,26,0,18,0.692307692307692
"28",1978,"logistic","red",2,26,4,19,0.884615384615385
"29",1978,"logistic","red",3,26,1,20,0.807692307692308
"30",1978,"NB","full",1,26,0,20,0.769230769230769
"31",1978,"NB","full",2,26,1,20,0.807692307692308
"32",1978,"NB","full",3,26,1,20,0.807692307692308
"33",1978,"NB","red",1,26,0,20,0.769230769230769
"34",1978,"NB","red",2,26,1,20,0.807692307692308
"35",1978,"NB","red",3,26,3,20,0.884615384615385
"36",1978,"NN","full",1,26,0,20,0.769230769230769
"37",1978,"NN","full",2,26,1,41,0.807692307692308
"38",1978,"NN","full",3,26,1,56,0.730769230769231
"39",1978,"NN","red",1,26,0,36,0.692307692307693
"40",1978,"NN","red",2,26,0,32,0.615384615384615
"41",1978,"NN","red",3,26,0,17,0.653846153846154
"42",1979,"knn","full",1,26,0,22,0.846153846153846
"43",1979,"knn","full",2,26,0,22,0.846153846153846
"44",1979,"knn","full",3,26,0,21,0.807692307692308
"45",1979,"knn","full",4,26,1,21,0.846153846153846
"46",1979,"knn","red",1,26,0,22,0.846153846153846
"47",1979,"knn","red",2,26,0,22,0.846153846153846
"48",1979,"knn","red",3,26,0,22,0.846153846153846
"49",1979,"knn","red",4,26,1,20,0.807692307692308
"50",1979,"logistic","red",1,26,1,17,0.692307692307692
"51",1979,"logistic","red",2,26,1,13,0.538461538461538
"52",1979,"logistic","red",3,26,1,14,0.576923076923077
"53",1979,"logistic","red",4,26,1,18,0.730769230769231
"54",1979,"NB","full",1,26,1,18,0.730769230769231
"55",1979,"NB","full",2,26,2,14,0.615384615384615
"56",1979,"NB","full",3,26,4,15,0.730769230769231
"57",1979,"NB","full",4,26,4,11,0.576923076923077
"58",1979,"NB","red",1,26,1,17,0.692307692307692
"59",1979,"NB","red",2,26,4,17,0.807692307692308
"60",1979,"NB","red",3,26,4,15,0.730769230769231
"61",1979,"NB","red",4,26,4,14,0.692307692307692
"62",1979,"NN","full",1,26,4,45,0.628205128205128
"63",1979,"NN","full",2,26,4,27,0.596153846153846
"64",1979,"NN","full",3,26,2,39,0.788461538461539
"65",1979,"NN","full",4,26,1,18,0.730769230769231
"66",1979,"NN","red",1,26,4,24,0.538461538461539
"67",1979,"NN","red",2,26,3,29,0.615384615384615
"68",1979,"NN","red",3,26,1,15,0.615384615384615
"69",1979,"NN","red",4,26,4,29,0.634615384615384
"70",1980,"knn","full",1,26,0,22,0.846153846153846
"71",1980,"knn","full",2,26,0,22,0.846153846153846
"72",1980,"knn","full",3,26,0,22,0.846153846153846
"73",1980,"knn","full",4,26,0,22,0.846153846153846
"74",1980,"knn","full",5,26,1,20,0.807692307692308
"75",1980,"knn","red",1,26,0,22,0.846153846153846
"76",1980,"knn","red",2,26,0,22,0.846153846153846
"77",1980,"knn","red",3,26,0,22,0.846153846153846
"78",1980,"knn","red",4,26,0,22,0.846153846153846
"79",1980,"knn","red",5,26,2,22,0.923076923076923
"80",1980,"logistic","red",1,26,1,19,0.769230769230769
"81",1980,"logistic","red",2,26,2,17,0.730769230769231
"82",1980,"logistic","red",3,26,1,20,0.807692307692308
"83",1980,"logistic","red",4,26,3,20,0.884615384615385
"84",1980,"logistic","red",5,26,2,21,0.884615384615385
"85",1980,"NB","full",1,26,1,21,0.846153846153846
"86",1980,"NB","full",2,26,3,14,0.653846153846154
"87",1980,"NB","full",3,26,3,17,0.769230769230769
"88",1980,"NB","full",4,26,3,16,0.730769230769231
"89",1980,"NB","full",5,26,3,15,0.692307692307692
"90",1980,"NB","red",1,26,0,21,0.807692307692308
"91",1980,"NB","red",2,26,3,17,0.769230769230769
"92",1980,"NB","red",3,26,3,17,0.769230769230769
"93",1980,"NB","red",4,26,3,16,0.730769230769231
"94",1980,"NB","red",5,26,3,16,0.730769230769231
"95",1980,"NN","full",1,26,6,31,0.711538461538461
"96",1980,"NN","full",2,26,5,37,0.807692307692307
"97",1980,"NN","full",3,26,2,15,0.653846153846154
"98",1980,"NN","full",4,26,2,20,0.846153846153846
"99",1980,"NN","full",5,26,2,16,0.692307692307692
"100",1980,"NN","red",1,26,3,16,0.730769230769231
"101",1980,"NN","red",2,26,1,21,0.846153846153846
"102",1980,"NN","red",3,26,3,34,0.711538461538461
"103",1980,"NN","red",4,26,2,17,0.730769230769231
"104",1981,"knn","full",1,26,0,18,0.692307692307692
"105",1981,"knn","full",2,26,0,18,0.692307692307692
"106",1981,"knn","full",3,26,0,18,0.692307692307692
"107",1981,"knn","full",4,26,0,18,0.692307692307692
"108",1981,"knn","full",5,26,0,18,0.692307692307692
"109",1981,"knn","full",6,26,0,18,0.692307692307692
"110",1981,"knn","red",1,26,0,18,0.692307692307692
"111",1981,"knn","red",2,26,0,18,0.692307692307692
"112",1981,"knn","red",3,26,1,18,0.730769230769231
"113",1981,"knn","red",4,26,0,18,0.692307692307692
"114",1981,"knn","red",5,26,1,18,0.730769230769231
"115",1981,"knn","red",6,26,1,18,0.730769230769231
"116",1981,"logistic","red",1,26,5,12,0.653846153846154
"117",1981,"logistic","red",2,26,4,13,0.653846153846154
"118",1981,"logistic","red",3,26,1,13,0.538461538461538
"119",1981,"logistic","red",4,26,1,14,0.576923076923077
"120",1981,"logistic","red",5,26,1,16,0.653846153846154
"121",1981,"logistic","red",6,26,2,16,0.692307692307692
"122",1981,"NB","full",1,26,1,15,0.615384615384615
"123",1981,"NB","full",2,26,1,15,0.615384615384615
"124",1981,"NB","full",3,26,1,15,0.615384615384615
"125",1981,"NB","full",4,26,1,15,0.615384615384615
"126",1981,"NB","full",5,26,1,15,0.615384615384615
"127",1981,"NB","full",6,26,1,15,0.615384615384615
"128",1981,"NB","red",1,26,0,18,0.692307692307692
"129",1981,"NB","red",2,26,1,17,0.692307692307692
"130",1981,"NB","red",3,26,2,15,0.653846153846154
"131",1981,"NB","red",4,26,2,16,0.692307692307692
"132",1981,"NB","red",5,26,2,16,0.692307692307692
"133",1981,"NB","red",6,26,2,16,0.692307692307692
"134",1981,"NN","full",1,26,7,5,0.461538461538462
"135",1981,"NN","full",2,26,0,14,0.538461538461538
"136",1981,"NN","full",3,26,4,13,0.653846153846154
"137",1981,"NN","full",4,26,5,10,0.576923076923077
"138",1981,"NN","full",5,26,4,6,0.384615384615385
"139",1981,"NN","full",6,26,8,4,0.461538461538462
"140",1981,"NN","red",2,26,3,31,0.653846153846154
"141",1981,"NN","red",3,26,1,18,0.730769230769231
"142",1981,"NN","red",4,26,4,30,0.653846153846154
"143",1981,"NN","red",5,26,1,15,0.615384615384615
"144",1982,"knn","full",1,26,1,22,0.884615384615385
"145",1982,"knn","full",2,26,0,22,0.846153846153846
"146",1982,"knn","full",3,26,0,22,0.846153846153846
"147",1982,"knn","full",4,26,0,21,0.807692307692308
"148",1982,"knn","full",5,26,2,22,0.923076923076923
"149",1982,"knn","full",6,26,2,20,0.846153846153846
"150",1982,"knn","full",7,26,2,20,0.846153846153846
"151",1982,"knn","red",1,26,0,17,0.653846153846154
"152",1982,"knn","red",2,26,0,21,0.807692307692308
"153",1982,"knn","red",3,26,0,22,0.846153846153846
"154",1982,"knn","red",4,26,0,21,0.807692307692308
"155",1982,"knn","red",5,26,1,21,0.846153846153846
"156",1982,"knn","red",6,26,2,20,0.846153846153846
"157",1982,"knn","red",7,26,2,20,0.846153846153846
"158",1982,"logistic","red",1,26,2,12,0.538461538461538
"159",1982,"logistic","red",2,26,1,14,0.576923076923077
"160",1982,"logistic","red",3,26,1,18,0.730769230769231
"161",1982,"logistic","red",4,26,1,19,0.769230769230769
"162",1982,"logistic","red",5,26,2,20,0.846153846153846
"163",1982,"logistic","red",6,26,2,21,0.884615384615385
"164",1982,"logistic","red",7,26,2,20,0.846153846153846
"165",1982,"NB","full",1,26,0,22,0.846153846153846
"166",1982,"NB","full",2,26,1,14,0.576923076923077
"167",1982,"NB","full",3,26,2,13,0.576923076923077
"168",1982,"NB","full",4,26,2,13,0.576923076923077
"169",1982,"NB","full",5,26,2,16,0.692307692307692
"170",1982,"NB","full",6,26,2,15,0.653846153846154
"171",1982,"NB","full",7,26,2,15,0.653846153846154
"172",1982,"NB","red",1,26,2,11,0.5
"173",1982,"NB","red",2,26,2,13,0.576923076923077
"174",1982,"NB","red",3,26,2,15,0.653846153846154
"175",1982,"NB","red",4,26,2,14,0.615384615384615
"176",1982,"NB","red",5,26,2,16,0.692307692307692
"177",1982,"NB","red",6,26,2,16,0.692307692307692
"178",1982,"NB","red",7,26,2,15,0.653846153846154
"179",1982,"NN","full",1,26,2,13,0.576923076923077
"180",1982,"NN","full",2,26,3,63,0.846153846153846
"181",1982,"NN","full",3,26,1,20,0.807692307692308
"182",1982,"NN","full",4,26,2,37,0.75
"183",1982,"NN","full",5,26,0,20,0.769230769230769
"184",1982,"NN","full",6,26,1,21,0.846153846153846
"185",1982,"NN","full",7,26,2,20,0.846153846153846
"186",1982,"NN","red",1,26,1,14,0.576923076923077
"187",1982,"NN","red",2,26,3,31,0.653846153846154
"188",1982,"NN","red",3,26,0,41,0.788461538461539
"189",1982,"NN","red",4,26,2,17,0.730769230769231
"190",1982,"NN","red",5,26,0,19,0.730769230769231
"191",1982,"NN","red",6,26,2,19,0.807692307692308
"192",1982,"NN","red",7,26,2,22,0.923076923076923
"193",1983,"knn","full",1,26,0,22,0.846153846153846
"194",1983,"knn","full",2,26,0,22,0.846153846153846
"195",1983,"knn","full",3,26,0,22,0.846153846153846
"196",1983,"knn","full",4,26,0,22,0.846153846153846
"197",1983,"knn","full",5,26,0,21,0.807692307692308
"198",1983,"knn","full",6,26,1,19,0.769230769230769
"199",1983,"knn","full",7,26,1,19,0.769230769230769
"200",1983,"knn","full",8,26,1,19,0.769230769230769
"201",1983,"knn","red",1,26,0,22,0.846153846153846
"202",1983,"knn","red",2,26,0,22,0.846153846153846
"203",1983,"knn","red",3,26,0,22,0.846153846153846
"204",1983,"knn","red",4,26,0,22,0.846153846153846
"205",1983,"knn","red",5,26,1,20,0.807692307692308
"206",1983,"knn","red",6,26,1,20,0.807692307692308
"207",1983,"knn","red",7,26,1,19,0.769230769230769
"208",1983,"knn","red",8,26,1,19,0.769230769230769
"209",1983,"logistic","red",1,26,0,19,0.730769230769231
"210",1983,"logistic","red",2,26,0,19,0.730769230769231
"211",1983,"logistic","red",3,26,0,20,0.769230769230769
"212",1983,"logistic","red",4,26,1,21,0.846153846153846
"213",1983,"logistic","red",5,26,1,21,0.846153846153846
"214",1983,"logistic","red",6,26,0,21,0.807692307692308
"215",1983,"logistic","red",7,26,1,21,0.846153846153846
"216",1983,"logistic","red",8,26,1,21,0.846153846153846
"217",1983,"NB","full",1,26,2,18,0.769230769230769
"218",1983,"NB","full",2,26,2,17,0.730769230769231
"219",1983,"NB","full",3,26,2,17,0.730769230769231
"220",1983,"NB","full",4,26,2,17,0.730769230769231
"221",1983,"NB","full",5,26,2,15,0.653846153846154
"222",1983,"NB","full",6,26,2,17,0.730769230769231
"223",1983,"NB","full",7,26,2,16,0.692307692307692
"224",1983,"NB","full",8,26,2,16,0.692307692307692
"225",1983,"NB","red",1,26,1,18,0.730769230769231
"226",1983,"NB","red",2,26,2,18,0.769230769230769
"227",1983,"NB","red",3,26,2,18,0.769230769230769
"228",1983,"NB","red",4,26,2,17,0.730769230769231
"229",1983,"NB","red",5,26,2,17,0.730769230769231
"230",1983,"NB","red",6,26,2,17,0.730769230769231
"231",1983,"NB","red",7,26,2,17,0.730769230769231
"232",1983,"NB","red",8,26,2,16,0.692307692307692
"233",1983,"NN","full",1,26,1,40,0.788461538461539
"234",1983,"NN","full",2,26,1,42,0.826923076923077
"235",1983,"NN","full",3,26,1,39,0.769230769230769
"236",1983,"NN","full",4,26,1,21,0.846153846153846
"237",1983,"NN","full",5,26,2,42,0.846153846153846
"238",1983,"NN","full",6,26,0,37,0.711538461538461
"239",1983,"NN","full",7,26,1,36,0.711538461538461
"240",1983,"NN","full",8,26,1,18,0.730769230769231
"241",1983,"NN","red",1,26,1,18,0.730769230769231
"242",1983,"NN","red",2,26,1,19,0.769230769230769
"243",1983,"NN","red",3,26,1,18,0.730769230769231
"244",1983,"NN","red",4,26,0,40,0.769230769230769
"245",1983,"NN","red",5,26,1,18,0.730769230769231
"246",1983,"NN","red",6,26,1,40,0.788461538461539
"247",1983,"NN","red",8,26,0,20,0.769230769230769
"248",1984,"knn","full",1,26,0,22,0.846153846153846
"249",1984,"knn","full",2,26,0,22,0.846153846153846
"250",1984,"knn","full",3,26,0,22,0.846153846153846
"251",1984,"knn","full",4,26,0,22,0.846153846153846
"252",1984,"knn","full",5,26,0,22,0.846153846153846
"253",1984,"knn","full",6,26,0,22,0.846153846153846
"254",1984,"knn","full",7,26,0,22,0.846153846153846
"255",1984,"knn","full",8,26,0,22,0.846153846153846
"256",1984,"knn","full",9,26,0,22,0.846153846153846
"257",1984,"knn","red",1,26,0,22,0.846153846153846
"258",1984,"knn","red",2,26,0,22,0.846153846153846
"259",1984,"knn","red",3,26,0,22,0.846153846153846
"260",1984,"knn","red",4,26,0,22,0.846153846153846
"261",1984,"knn","red",5,26,0,22,0.846153846153846
"262",1984,"knn","red",6,26,0,21,0.807692307692308
"263",1984,"knn","red",7,26,0,22,0.846153846153846
"264",1984,"knn","red",8,26,0,22,0.846153846153846
"265",1984,"knn","red",9,26,0,21,0.807692307692308
"266",1984,"logistic","red",1,26,2,16,0.692307692307692
"267",1984,"logistic","red",2,26,2,21,0.884615384615385
"268",1984,"logistic","red",3,26,0,21,0.807692307692308
"269",1984,"logistic","red",5,26,1,20,0.807692307692308
"270",1984,"logistic","red",6,26,0,21,0.807692307692308
"271",1984,"logistic","red",7,26,0,21,0.807692307692308
"272",1984,"NB","full",1,26,2,20,0.846153846153846
"273",1984,"NB","full",2,26,2,20,0.846153846153846
"274",1984,"NB","full",3,26,2,19,0.807692307692308
"275",1984,"NB","full",4,26,2,18,0.769230769230769
"276",1984,"NB","full",5,26,2,18,0.769230769230769
"277",1984,"NB","full",6,26,2,16,0.692307692307692
"278",1984,"NB","full",7,26,2,17,0.730769230769231
"279",1984,"NB","full",8,26,2,16,0.692307692307692
"280",1984,"NB","full",9,26,2,16,0.692307692307692
"281",1984,"NB","red",1,26,2,19,0.807692307692308
"282",1984,"NB","red",2,26,1,21,0.846153846153846
"283",1984,"NB","red",3,26,1,19,0.769230769230769
"284",1984,"NB","red",4,26,1,19,0.769230769230769
"285",1984,"NB","red",5,26,1,19,0.769230769230769
"286",1984,"NB","red",6,26,2,17,0.730769230769231
"287",1984,"NB","red",7,26,2,17,0.730769230769231
"288",1984,"NB","red",8,26,2,17,0.730769230769231
"289",1984,"NB","red",9,26,2,17,0.730769230769231
"290",1984,"NN","full",1,26,1,18,0.730769230769231
"291",1984,"NN","full",2,26,2,43,0.865384615384616
"292",1984,"NN","full",3,26,1,21,0.846153846153846
"293",1984,"NN","full",5,26,1,21,0.846153846153846
"294",1984,"NN","full",6,26,1,40,0.788461538461539
"295",1984,"NN","full",7,26,1,20,0.807692307692308
"296",1984,"NN","full",8,26,3,39,0.807692307692307
"297",1984,"NN","full",9,26,1,41,0.807692307692307
"298",1984,"NN","red",1,26,2,33,0.673076923076923
"299",1984,"NN","red",2,26,2,19,0.807692307692308
"300",1984,"NN","red",3,26,2,42,0.846153846153846
"301",1984,"NN","red",4,26,0,18,0.692307692307692
"302",1984,"NN","red",5,26,2,42,0.846153846153846
"303",1984,"NN","red",6,26,0,21,0.807692307692308
"304",1984,"NN","red",7,26,0,20,0.769230769230769
"305",1984,"NN","red",8,26,0,21,0.807692307692308
"306",1984,"NN","red",9,26,2,41,0.826923076923077
"307",1985,"knn","full",1,26,0,22,0.846153846153846
"308",1985,"knn","full",2,26,0,22,0.846153846153846
"309",1985,"knn","full",3,26,0,22,0.846153846153846
"310",1985,"knn","full",4,26,0,22,0.846153846153846
"311",1985,"knn","full",5,26,0,22,0.846153846153846
"312",1985,"knn","full",6,26,0,22,0.846153846153846
"313",1985,"knn","full",7,26,0,22,0.846153846153846
"314",1985,"knn","full",8,26,0,22,0.846153846153846
"315",1985,"knn","full",9,26,0,22,0.846153846153846
"316",1985,"knn","full",10,26,0,22,0.846153846153846
"317",1985,"knn","red",1,26,0,22,0.846153846153846
"318",1985,"knn","red",2,26,0,22,0.846153846153846
"319",1985,"knn","red",3,26,0,22,0.846153846153846
"320",1985,"knn","red",4,26,0,22,0.846153846153846
"321",1985,"knn","red",5,26,0,22,0.846153846153846
"322",1985,"knn","red",6,26,0,22,0.846153846153846
"323",1985,"knn","red",7,26,0,22,0.846153846153846
"324",1985,"knn","red",8,26,0,22,0.846153846153846
"325",1985,"knn","red",9,26,0,22,0.846153846153846
"326",1985,"knn","red",10,26,0,22,0.846153846153846
"327",1985,"logistic","red",1,26,2,19,0.807692307692308
"328",1985,"logistic","red",2,26,3,16,0.730769230769231
"329",1985,"logistic","red",3,26,3,18,0.807692307692308
"330",1985,"logistic","red",4,26,2,20,0.846153846153846
"331",1985,"logistic","red",5,26,1,20,0.807692307692308
"332",1985,"logistic","red",6,26,1,20,0.807692307692308
"333",1985,"logistic","red",7,26,1,21,0.846153846153846
"334",1985,"logistic","red",8,26,1,20,0.807692307692308
"335",1985,"logistic","red",9,26,1,21,0.846153846153846
"336",1985,"logistic","red",10,26,1,20,0.807692307692308
"337",1985,"NB","full",1,26,0,22,0.846153846153846
"338",1985,"NB","full",2,26,1,16,0.653846153846154
"339",1985,"NB","full",3,26,1,18,0.730769230769231
"340",1985,"NB","full",4,26,1,16,0.653846153846154
"341",1985,"NB","full",5,26,1,17,0.692307692307692
"342",1985,"NB","full",6,26,1,16,0.653846153846154
"343",1985,"NB","full",7,26,1,16,0.653846153846154
"344",1985,"NB","full",8,26,1,17,0.692307692307692
"345",1985,"NB","full",9,26,1,17,0.692307692307692
"346",1985,"NB","full",10,26,2,17,0.730769230769231
"347",1985,"NB","red",1,26,0,22,0.846153846153846
"348",1985,"NB","red",2,26,1,16,0.653846153846154
"349",1985,"NB","red",3,26,1,17,0.692307692307692
"350",1985,"NB","red",4,26,1,16,0.653846153846154
"351",1985,"NB","red",5,26,1,16,0.653846153846154
"352",1985,"NB","red",6,26,1,16,0.653846153846154
"353",1985,"NB","red",7,26,1,16,0.653846153846154
"354",1985,"NB","red",8,26,1,16,0.653846153846154
"355",1985,"NB","red",9,26,1,16,0.653846153846154
"356",1985,"NB","red",10,26,1,16,0.653846153846154
"357",1985,"NN","full",1,26,1,22,0.884615384615385
"358",1985,"NN","full",2,26,1,36,0.711538461538461
"359",1985,"NN","full",3,26,0,20,0.769230769230769
"360",1985,"NN","full",4,26,0,21,0.807692307692308
"361",1985,"NN","full",5,26,0,20,0.769230769230769
"362",1985,"NN","full",6,26,0,21,0.807692307692308
"363",1985,"NN","full",7,26,0,38,0.730769230769231
"364",1985,"NN","full",8,26,0,20,0.769230769230769
"365",1985,"NN","full",9,26,0,21,0.807692307692308
"366",1985,"NN","full",10,26,2,37,0.75
"367",1985,"NN","red",1,26,0,20,0.769230769230769
"368",1985,"NN","red",2,26,0,14,0.538461538461538
"369",1985,"NN","red",3,26,0,19,0.730769230769231
"370",1985,"NN","red",6,26,0,21,0.807692307692308
"371",1985,"NN","red",7,26,1,18,0.730769230769231
"372",1985,"NN","red",9,26,0,21,0.807692307692308
"373",1985,"NN","red",10,26,1,19,0.769230769230769
"374",1986,"knn","full",1,26,0,22,0.846153846153846
"375",1986,"knn","full",2,26,0,22,0.846153846153846
"376",1986,"knn","full",3,26,0,22,0.846153846153846
"377",1986,"knn","full",4,26,0,22,0.846153846153846
"378",1986,"knn","full",5,26,0,22,0.846153846153846
"379",1986,"knn","full",6,26,0,22,0.846153846153846
"380",1986,"knn","full",7,26,0,22,0.846153846153846
"381",1986,"knn","full",8,26,0,22,0.846153846153846
"382",1986,"knn","full",9,26,0,22,0.846153846153846
"383",1986,"knn","full",10,26,0,22,0.846153846153846
"384",1986,"knn","red",1,26,0,22,0.846153846153846
"385",1986,"knn","red",2,26,0,22,0.846153846153846
"386",1986,"knn","red",3,26,0,22,0.846153846153846
"387",1986,"knn","red",4,26,0,22,0.846153846153846
"388",1986,"knn","red",5,26,0,21,0.807692307692308
"389",1986,"knn","red",6,26,0,21,0.807692307692308
"390",1986,"knn","red",7,26,0,22,0.846153846153846
"391",1986,"knn","red",8,26,0,22,0.846153846153846
"392",1986,"knn","red",9,26,0,22,0.846153846153846
"393",1986,"knn","red",10,26,0,22,0.846153846153846
"394",1986,"logistic","red",1,26,1,17,0.692307692307692
"395",1986,"logistic","red",2,26,0,21,0.807692307692308
"396",1986,"logistic","red",3,26,1,22,0.884615384615385
"397",1986,"logistic","red",4,26,1,22,0.884615384615385
"398",1986,"logistic","red",5,26,1,22,0.884615384615385
"399",1986,"logistic","red",6,26,1,22,0.884615384615385
"400",1986,"logistic","red",7,26,1,22,0.884615384615385
"401",1986,"logistic","red",8,26,1,22,0.884615384615385
"402",1986,"logistic","red",9,26,1,22,0.884615384615385
"403",1986,"logistic","red",10,26,1,22,0.884615384615385
"404",1986,"NB","full",1,26,0,22,0.846153846153846
"405",1986,"NB","full",2,26,1,18,0.730769230769231
"406",1986,"NB","full",3,26,2,19,0.807692307692308
"407",1986,"NB","full",4,26,3,17,0.769230769230769
"408",1986,"NB","full",5,26,3,15,0.692307692307692
"409",1986,"NB","full",6,26,3,16,0.730769230769231
"410",1986,"NB","full",7,26,3,16,0.730769230769231
"411",1986,"NB","full",8,26,3,15,0.692307692307692
"412",1986,"NB","full",9,26,3,16,0.730769230769231
"413",1986,"NB","full",10,26,3,15,0.692307692307692
"414",1986,"NB","red",1,26,0,22,0.846153846153846
"415",1986,"NB","red",2,26,0,19,0.730769230769231
"416",1986,"NB","red",3,26,2,17,0.730769230769231
"417",1986,"NB","red",4,26,3,18,0.807692307692308
"418",1986,"NB","red",5,26,3,16,0.730769230769231
"419",1986,"NB","red",6,26,3,17,0.769230769230769
"420",1986,"NB","red",7,26,3,17,0.769230769230769
"421",1986,"NB","red",8,26,3,16,0.730769230769231
"422",1986,"NB","red",9,26,3,17,0.769230769230769
"423",1986,"NB","red",10,26,3,17,0.769230769230769
"424",1986,"NN","full",1,26,0,21,0.807692307692308
"425",1986,"NN","full",2,26,0,19,0.730769230769231
"426",1986,"NN","full",7,26,1,42,0.826923076923077
"427",1986,"NN","full",8,26,0,42,0.807692307692308
"428",1986,"NN","full",9,26,5,39,0.846153846153846
"429",1986,"NN","full",10,26,3,20,0.884615384615385
"430",1986,"NN","red",1,26,1,19,0.769230769230769
"431",1986,"NN","red",2,26,0,21,0.807692307692308
"432",1986,"NN","red",4,26,3,21,0.923076923076923
"433",1986,"NN","red",5,26,1,40,0.788461538461539
"434",1986,"NN","red",6,26,0,42,0.807692307692308
"435",1986,"NN","red",7,26,2,19,0.807692307692308
"436",1986,"NN","red",8,26,3,19,0.846153846153846
"437",1986,"NN","red",9,26,2,19,0.807692307692308
"438",1986,"NN","red",10,26,2,20,0.846153846153846
"439",1987,"knn","full",1,26,0,22,0.846153846153846
"440",1987,"knn","full",2,26,0,22,0.846153846153846
"441",1987,"knn","full",3,26,0,22,0.846153846153846
"442",1987,"knn","full",4,26,0,22,0.846153846153846
"443",1987,"knn","full",5,26,0,22,0.846153846153846
"444",1987,"knn","full",6,26,0,22,0.846153846153846
"445",1987,"knn","full",7,26,0,22,0.846153846153846
"446",1987,"knn","full",8,26,0,22,0.846153846153846
"447",1987,"knn","full",9,26,0,22,0.846153846153846
"448",1987,"knn","full",10,26,1,22,0.884615384615385
"449",1987,"knn","red",1,26,0,22,0.846153846153846
"450",1987,"knn","red",2,26,0,21,0.807692307692308
"451",1987,"knn","red",3,26,0,22,0.846153846153846
"452",1987,"knn","red",4,26,0,22,0.846153846153846
"453",1987,"knn","red",5,26,0,22,0.846153846153846
"454",1987,"knn","red",6,26,0,22,0.846153846153846
"455",1987,"knn","red",7,26,0,22,0.846153846153846
"456",1987,"knn","red",8,26,0,22,0.846153846153846
"457",1987,"knn","red",9,26,0,22,0.846153846153846
"458",1987,"knn","red",10,26,1,22,0.884615384615385
"459",1987,"logistic","red",3,26,1,22,0.884615384615385
"460",1987,"logistic","red",4,26,1,22,0.884615384615385
"461",1987,"logistic","red",5,26,1,22,0.884615384615385
"462",1987,"logistic","red",6,26,1,22,0.884615384615385
"463",1987,"logistic","red",7,26,1,22,0.884615384615385
"464",1987,"logistic","red",8,26,1,22,0.884615384615385
"465",1987,"logistic","red",9,26,1,22,0.884615384615385
"466",1987,"logistic","red",10,26,1,22,0.884615384615385
"467",1987,"NB","full",1,26,1,20,0.807692307692308
"468",1987,"NB","full",2,26,1,20,0.807692307692308
"469",1987,"NB","full",3,26,3,15,0.692307692307692
"470",1987,"NB","full",4,26,3,14,0.653846153846154
"471",1987,"NB","full",5,26,4,13,0.653846153846154
"472",1987,"NB","full",6,26,4,14,0.692307692307692
"473",1987,"NB","full",7,26,4,14,0.692307692307692
"474",1987,"NB","full",8,26,3,14,0.653846153846154
"475",1987,"NB","full",9,26,4,13,0.653846153846154
"476",1987,"NB","full",10,26,4,13,0.653846153846154
"477",1987,"NB","red",1,26,1,20,0.807692307692308
"478",1987,"NB","red",2,26,0,22,0.846153846153846
"479",1987,"NB","red",3,26,3,16,0.730769230769231
"480",1987,"NB","red",4,26,3,15,0.692307692307692
"481",1987,"NB","red",5,26,3,14,0.653846153846154
"482",1987,"NB","red",6,26,3,14,0.653846153846154
"483",1987,"NB","red",7,26,3,14,0.653846153846154
"484",1987,"NB","red",8,26,2,15,0.653846153846154
"485",1987,"NB","red",9,26,3,13,0.615384615384615
"486",1987,"NB","red",10,26,2,14,0.615384615384615
"487",1987,"NN","full",1,26,1,20,0.807692307692308
"488",1987,"NN","full",6,26,2,44,0.884615384615385
"489",1987,"NN","full",8,26,3,43,0.884615384615385
"490",1987,"NN","full",9,26,3,43,0.884615384615385
"491",1987,"NN","full",10,26,1,21,0.846153846153846
"492",1987,"NN","red",1,26,2,43,0.865384615384616
"493",1987,"NN","red",2,26,0,21,0.807692307692308
"494",1987,"NN","red",6,26,2,18,0.769230769230769
"495",1987,"NN","red",7,26,3,42,0.865384615384616
"496",1987,"NN","red",10,26,2,42,0.846153846153846
